addr,coordinates,distance_to_mrt
165 BT BATOK WEST AVE 8 SINGAPORE,"(1.347373, 103.7419048)",0.871533289969
288D BT BATOK ST 25 SINGAPORE,"(1.3455319, 103.7601946)",1.24396225153
260 BT BATOK EAST AVE 4 SINGAPORE,"(1.3509378, 103.7589225)",1.06134525788
316 BT BATOK ST 32 SINGAPORE,"(1.3606049, 103.7469737)",0.579556428373
350 BT BATOK ST 34 SINGAPORE,"(1.3616914, 103.7491461)",0.451351531823
341 BT BATOK ST 34 SINGAPORE,"(1.3627906, 103.7491461)",0.549883338453
244 BT BATOK EAST AVE 5 SINGAPORE,"(1.3491174, 103.7570215)",0.828750799986
363 BT BATOK ST 31 SINGAPORE,"(1.3609581, 103.7492367)",0.385614394391
227 BT BATOK CTRL SINGAPORE,"(1.3484741, 103.7532735)",0.416734629357
233 BT BATOK EAST AVE 5 SINGAPORE,"(1.3487434, 103.7551884)",0.625759662053
539 BT BATOK ST 52 SINGAPORE,"(1.3547939, 103.750866)",0.43678161493
169 BT BATOK WEST AVE 8 SINGAPORE,"(1.3465725, 103.7409997)",0.990905251595
247 BT BATOK EAST AVE 5 SINGAPORE,"(1.3498863, 103.7567807)",0.807509777451
289F BT BATOK ST 25 SINGAPORE,"(1.344649, 103.75905)",1.1615014457
514 BT BATOK ST 52 SINGAPORE,"(1.3545101, 103.7524275)",0.461522523898
257 BT BATOK EAST AVE 4 SINGAPORE,"(1.3511633, 103.7579268)",0.959019072407
193 BT BATOK WEST AVE 6 SINGAPORE,"(1.3460215, 103.7444619)",0.658974528268
325 BT BATOK ST 33 SINGAPORE,"(1.3625813, 103.7473358)",0.663409968402
290F BT BATOK ST 24 SINGAPORE,"(1.343347, 103.7573952)",1.07574290023
301 BT BATOK ST 31 SINGAPORE,"(1.3567114, 103.7486935)",0.403980440138
395 BT BATOK WEST AVE 5 SINGAPORE,"(1.3664447, 103.7524473)",0.874052960082
426 BT BATOK WEST AVE 2 SINGAPORE,"(1.3620852, 103.7444392)",0.903920744163
392 BT BATOK WEST AVE 5 SINGAPORE,"(1.3658965, 103.7533232)",0.827760029558
386 BT BATOK WEST AVE 5 SINGAPORE,"(1.3639067, 103.7525406)",0.594657912831
201 BT BATOK ST 21 SINGAPORE,"(1.3457266, 103.7479694)",0.40840148484
171 BT BATOK WEST AVE 8 SINGAPORE,"(1.3461366, 103.7403661)",0.960705829242
291A BT BATOK ST 24 SINGAPORE,"(1.3434108, 103.7558447)",0.937026434559
357 BT BATOK ST 31 SINGAPORE,"(1.3616814, 103.750866)",0.356495617239
394 BT BATOK WEST AVE 5 SINGAPORE,"(1.3664096, 103.7527361)",0.873441797115
620 BT BATOK CTRL SINGAPORE,"(1.3496797, 103.748422)",0.146108015833
117 BT BATOK WEST AVE 6 SINGAPORE,"(1.3498704, 103.7471095)",0.288554160521
388 BT BATOK WEST AVE 5 SINGAPORE,"(1.3648491, 103.7520816)",0.694331714887
542 BT BATOK ST 52 SINGAPORE,"(1.3536918, 103.7514091)",0.548699815854
383 BT BATOK WEST AVE 5 SINGAPORE,"(1.3622966, 103.7521786)",0.412014498606
110 BT BATOK WEST AVE 6 SINGAPORE,"(1.3475704, 103.745797)",0.449558981756
120 BT BATOK CTRL SINGAPORE,"(1.3510036, 103.7475168)",0.316054177966
623 BT BATOK CTRL SINGAPORE,"(1.3508646, 103.7493951)",0.204433957257
288A BT BATOK ST 25 SINGAPORE,"(1.3452143, 103.7606425)",1.30242947717
299 BT BATOK ST 22 SINGAPORE,"(1.3442669, 103.7470642)",0.598654790129
289C BT BATOK ST 25 SINGAPORE,"(1.343687, 103.7597569)",1.2793367267
628 BT BATOK CTRL SINGAPORE,"(1.3514296, 103.7498703)",0.268495146678
76 TELOK BLANGAH DR SINGAPORE,"(1.2743849, 103.80874085)",0.424471005104
37 JLN RUMAH TINGGI SINGAPORE,"(1.2893178, 103.8091736)",0.676079079673
16 TAMAN HO SWEE SINGAPORE,"(1.2880236, 103.8316342)",0.512343101931
22 TELOK BLANGAH CRES SINGAPORE,"(1.27655135, 103.819817625549)",1.2556699363
33 TELOK BLANGAH WAY SINGAPORE,"(1.27419135, 103.822439716082)",0.983943145245
12 TELOK BLANGAH CRES SINGAPORE,"(1.2772003, 103.8196084)",1.31135105952
43 TELOK BLANGAH RISE SINGAPORE,"(1.2703715, 103.823313603033)",0.588394575927
107 JLN BT MERAH SINGAPORE,"(1.2799457, 103.8247507)",0.747266701316
44 TELOK BLANGAH DR SINGAPORE,"(1.27175805, 103.811201676496)",0.198244491327
142 JLN BT MERAH SINGAPORE,"(1.2770762, 103.8281018)",1.0063341631
18 TELOK BLANGAH CRES SINGAPORE,"(1.2778848, 103.82255315)",1.06335436134
2 JLN BT MERAH SINGAPORE,"(1.2866982, 103.8068191)",0.87706187102
101 BT PURMEI RD SINGAPORE,"(1.2715336, 103.825747)",0.828565926317
6 TELOK BLANGAH CRES SINGAPORE,"(1.2781144, 103.81848295)",1.27220530223
42 TELOK BLANGAH RISE SINGAPORE,"(1.2709197, 103.82277245)",0.630259777766
64 TELOK BLANGAH DR SINGAPORE,"(1.27434945, 103.810827785207)",0.422063745466
75 TELOK BLANGAH DR SINGAPORE,"(1.27490805, 103.80869275)",0.482067053739
105 HENDERSON CRES SINGAPORE,"(1.2901396, 103.8225544)",0.648695750661
63 TELOK BLANGAH HTS SINGAPORE,"(1.2748311, 103.8108943)",0.475608462441
61 TELOK BLANGAH HTS SINGAPORE,"(1.27569465, 103.811998417409)",0.607847866002
132 JLN BT MERAH SINGAPORE,"(1.2789023, 103.8283736)",0.807255709044
146 JLN BT MERAH SINGAPORE,"(1.277938, 103.8309096)",0.982666855457
101 HENDERSON CRES SINGAPORE,"(1.2907844, 103.8216714)",0.562815603125
21 TELOK BLANGAH CRES SINGAPORE,"(1.2766028, 103.82091665)",1.24873884781
22 HAVELOCK RD SINGAPORE,"(1.2890272, 103.8390397)",0.702107635867
2 EVERTON PK SINGAPORE,"(1.2771286, 103.83936791519)",0.413976961332
128 BT MERAH VIEW SINGAPORE,"(1.2826588, 103.8233016)",0.599003102516
26A JLN MEMBINA SINGAPORE,"(1.283066, 103.826076)",0.370365540705
23 TELOK BLANGAH CRES SINGAPORE,"(1.27604065, 103.820849892048)",1.18677861209
52 LENGKOK BAHRU SINGAPORE,"(1.28851445, 103.813305540211)",0.401701464778
40 TELOK BLANGAH RISE SINGAPORE,"(1.27168435, 103.823630230934)",0.73787486535
24 TELOK BLANGAH CRES SINGAPORE,"(1.27538745, 103.8206434)",1.11609619088
102 HENDERSON CRES SINGAPORE,"(1.2904366, 103.8217393)",0.562760047432
56 TELOK BLANGAH HTS SINGAPORE,"(1.2742378, 103.8124338)",0.492372760101
26D JLN MEMBINA SINGAPORE,"(1.2822288, 103.8250451)",0.506675592199
13 CANTONMENT CL SINGAPORE,"(1.274708, 103.840528042521)",0.638800188855
51 TELOK BLANGAH DR SINGAPORE,"(1.2735061, 103.81013925)",0.314121815426
77 TELOK BLANGAH DR SINGAPORE,"(1.2739306, 103.8089365)",0.370054327213
44 MOH GUAN TER SINGAPORE,"(1.2844972, 103.8310726)",0.440999037888
14A TELOK BLANGAH CRES SINGAPORE,"(1.27784375, 103.820867904975)",1.17386008198
55 TELOK BLANGAH DR SINGAPORE,"(1.2739607, 103.8121492)",0.448761243817
109B DEPOT RD SINGAPORE,"(1.2810166, 103.809291255855)",1.14762514398
3 DELTA AVE SINGAPORE,"(1.2921961, 103.8266112)",0.683885659472
50 TELOK BLANGAH DR SINGAPORE,"(1.2730992, 103.81013595)",0.2692934281
88 TELOK BLANGAH HTS SINGAPORE,"(1.2774254, 103.808155809451)",0.768140862623
11 CANTONMENT CL SINGAPORE,"(1.2744195, 103.839729257479)",0.716963438063
115 BT PURMEI RD SINGAPORE,"(1.2754744, 103.8269244)",1.18321164549
118D JLN MEMBINA SINGAPORE,"(1.282453, 103.826589)",0.41682042778
5 DELTA AVE SINGAPORE,"(1.2921961, 103.8266112)",0.683885659472
39 TELOK BLANGAH RISE SINGAPORE,"(1.27176865, 103.822591924356)",0.719095377999
17 CANTONMENT CL SINGAPORE,"(1.2738203, 103.839883191104)",0.742314725112
14 TELOK BLANGAH CRES SINGAPORE,"(1.2774776, 103.820630854079)",1.22213492957
50 HOY FATT RD SINGAPORE,"(1.2860266, 103.8101049)",0.839741593368
114 DEPOT RD SINGAPORE,"(1.2816934, 103.80690125)",1.15192769051
66 TELOK BLANGAH DR SINGAPORE,"(1.27413285, 103.8096173)",0.381332874917
6A BOON TIONG RD SINGAPORE,"(1.286871, 103.831396)",0.447442967569
12 CANTONMENT CL SINGAPORE,"(1.274474, 103.840099505801)",0.692414752647
81 REDHILL LANE SINGAPORE,"(1.2877982, 103.8194978)",0.368261547966
75C REDHILL RD SINGAPORE,"(1.2890041, 103.8163053)",0.0852045311907
16 CANTONMENT CL SINGAPORE,"(1.27390185, 103.8403063)",0.69587582575
106A DEPOT RD SINGAPORE,"(1.28057455, 103.811187027461)",1.10866230273
83 REDHILL LANE SINGAPORE,"(1.2869863, 103.8192741)",0.407444747884
77A REDHILL RD SINGAPORE,"(1.288475, 103.817419)",0.14934975406
118C JLN MEMBINA SINGAPORE,"(1.282298, 103.826106)",0.448472944414
19 JLN MEMBINA SINGAPORE,"(1.2856406, 103.8261998)",0.147659415903
95 HAVELOCK RD SINGAPORE,"(1.2884916, 103.8329475)",0.598184810099
9 CANTONMENT CL SINGAPORE,"(1.27531455, 103.839205205765)",0.615526871158
75A REDHILL RD SINGAPORE,"(1.2880094, 103.8153683)",0.236516834709
106 SPOTTISWOODE PK RD SINGAPORE,"(1.27357705, 103.83404965)",0.994443463761
8B BOON TIONG RD SINGAPORE,"(1.287083, 103.830342)",0.339991797438
119B KIM TIAN RD SINGAPORE,"(1.281062, 103.827475217212)",0.56049203675
87 TELOK BLANGAH HTS SINGAPORE,"(1.27691525, 103.808053437605)",0.716023446248
75B REDHILL RD SINGAPORE,"(1.288477, 103.8158952)",0.159395074903
103 SPOTTISWOODE PK RD SINGAPORE,"(1.2746192, 103.835266414778)",0.822589963288
7 KIM TIAN PL SINGAPORE,"(1.2835884, 103.8271056)",0.282095433492
14 JLN BT MERAH SINGAPORE,"(1.2879364, 103.8077247)",0.757954703544
6B BOON TIONG RD SINGAPORE,"(1.286572, 103.830706)",0.366242200068
73A REDHILL RD SINGAPORE,"(1.287867, 103.81674)",0.196540785099
131B KIM TIAN RD SINGAPORE,"(1.2809001, 103.828363027046)",0.587415415178
76A REDHILL RD SINGAPORE,"(1.288792, 103.816846)",0.0944102464918
105 GANGSA RD SINGAPORE,"(1.3782744, 103.7677264)",0.692980770576
118 PENDING RD SINGAPORE,"(1.3768954, 103.7685186)",0.810878010804
143 PETIR RD SINGAPORE,"(1.3762416, 103.7675227)",0.732966920403
206 PETIR RD SINGAPORE,"(1.3737931, 103.7740788)",1.15925746174
482 SEGAR RD SINGAPORE,"(1.3891895, 103.7722305)",1.64217741909
241 BT PANJANG RING RD SINGAPORE,"(1.3797344, 103.7718683)",1.15154723632
510 JELAPANG RD SINGAPORE,"(1.3875027, 103.7692202)",1.27407278692
518 JELAPANG RD SINGAPORE,"(1.3870211, 103.7669796)",1.07766901018
250 BANGKIT RD SINGAPORE,"(1.38059005, 103.773949629372)",1.39128066651
501 JELAPANG RD SINGAPORE,"(1.3834286, 103.7669796)",0.780101564924
613 BT PANJANG RING RD SINGAPORE,"(1.3845578, 103.7620004)",0.619925273746
502 JELAPANG RD SINGAPORE,"(1.3840167, 103.766708)",0.800983561163
516 JELAPANG RD SINGAPORE,"(1.3872943, 103.7672738)",1.12121559279
227 PENDING RD SINGAPORE,"(1.3748983, 103.7715967)",0.975957005575
541 BT PANJANG RING RD SINGAPORE,"(1.3825885, 103.763381)",0.448481830761
471 SEGAR RD SINGAPORE,"(1.3883059, 103.7728642)",1.62980706566
521 JELAPANG RD SINGAPORE,"(1.3874794, 103.7657172)",1.0510360723
214 PETIR RD SINGAPORE,"(1.3750268, 103.7746749)",1.27689033991
467 SEGAR RD SINGAPORE,"(1.3870546, 103.773679)",1.61990257574
473 SEGAR RD SINGAPORE,"(1.3882326, 103.77216551172)",1.56520940343
616 SENJA RD SINGAPORE,"(1.3849848, 103.7610725)",0.667228779662
614 SENJA RD SINGAPORE,"(1.3844904, 103.7610046)",0.613112120933
113 PENDING RD SINGAPORE,"(1.3783555, 103.7695145)",0.889919604731
531 JELAPANG RD SINGAPORE,"(1.3856848, 103.7640544)",0.794101222232
177 LOMPANG RD SINGAPORE,"(1.3805054, 103.7654405)",0.465202290205
472 SEGAR RD SINGAPORE,"(1.3879409, 103.7725926)",1.58076232156
474 SEGAR RD SINGAPORE,"(1.3885817, 103.772405215265)",1.61082495755
520 JELAPANG RD SINGAPORE,"(1.3865844, 103.7664364)",1.00383605499
652 SENJA LINK SINGAPORE,"(1.3873342, 103.76363)",0.955303582681
424 FAJAR RD SINGAPORE,"(1.3858167, 103.769175)",1.13817347572
410 SAUJANA RD SINGAPORE,"(1.3824196, 103.766833)",0.700885213001
476 SEGAR RD SINGAPORE,"(1.3890201, 103.7729774)",1.69078276296
505 JELAPANG RD SINGAPORE,"(1.3842324, 103.7674322)",0.876334970317
624 SENJA RD SINGAPORE,"(1.3861724, 103.7617289)",0.797590113715
163 GANGSA RD SINGAPORE,"(1.3762961, 103.76449)",0.445457806424
603 SENJA RD SINGAPORE,"(1.3815515, 103.762091)",0.290135364713
611 BT PANJANG RING RD SINGAPORE,"(1.3838263, 103.7617289)",0.536857104493
650 SENJA LINK SINGAPORE,"(1.3869877, 103.7633357)",0.910236009086
176 LOMPANG RD SINGAPORE,"(1.3793298, 103.7658932)",0.485824853343
465 SEGAR RD SINGAPORE,"(1.38728, 103.7727737)",1.55177911664
629 SENJA RD SINGAPORE,"(1.3865534, 103.7592846)",0.876140891038
164 GANGSA RD SINGAPORE,"(1.3764769, 103.7648974)",0.46748365792
625 SENJA RD SINGAPORE,"(1.3856672, 103.760371)",0.752336313667
154 GANGSA RD SINGAPORE,"(1.37484145, 103.765157518136)",0.564541240849
610 SENJA RD SINGAPORE,"(1.3833896, 103.7611857)",0.489409689894
138 PETIR RD SINGAPORE,"(1.3748419, 103.769994)",0.832872685945
239 BT PANJANG RING RD SINGAPORE,"(1.3799029, 103.7712572)",1.08536484201
184 JELEBU RD SINGAPORE,"(1.37968255, 103.762473451392)",0.128859274761
124 PENDING RD SINGAPORE,"(1.3768805, 103.7710535)",1.07600033744
107 GANGSA RD SINGAPORE,"(1.3782249, 103.7667985)",0.591440484342
147 GANGSA RD SINGAPORE,"(1.3760447, 103.76554558169)",0.553979109059
172 GANGSA RD SINGAPORE,"(1.3794313, 103.766679107937)",0.573808185646
180 LOMPANG RD SINGAPORE,"(1.3791163, 103.7648068)",0.363910954477
528 JELAPANG RD SINGAPORE,"(1.3851234, 103.7655311)",0.81277878052
532 JELAPANG RD SINGAPORE,"(1.3847617, 103.7647163)",0.731581968511
4 TOH YI DR SINGAPORE,"(1.3386941, 103.7748287)",0.301009164509
16 TOH YI DR SINGAPORE,"(1.3405912, 103.7723882)",0.385101515552
12 TOH YI DR SINGAPORE,"(1.3381834, 103.7731499)",0.44795390181
6 TOH YI DR SINGAPORE,"(1.3405912, 103.7723882)",0.385101515552
9 TOH YI DR SINGAPORE,"(1.3405912, 103.7723882)",0.385101515552
640 ROWELL RD SINGAPORE,"(1.3084681, 103.8550548)",0.367554650906
668 CHANDER RD SINGAPORE,"(1.3076707, 103.851309620882)",0.254159094647
5 TG PAGAR PLAZA SINGAPORE,"(1.2762569, 103.8429313)",0.338041621915
271 QUEEN ST SINGAPORE,"(1.30093775, 103.8539812)",0.294726852121
671A KLANG LANE SINGAPORE,"(1.308777, 103.8522)",0.375761162561
533 UPP CROSS ST SINGAPORE,"(1.284485, 103.845439)",0.130042457979
53 CHIN SWEE RD SINGAPORE,"(1.28761575, 103.841401052352)",0.489303268349
262 WATERLOO ST SINGAPORE,"(1.2985774, 103.851826940646)",0.168100913193
672A KLANG LANE SINGAPORE,"(1.30850155, 103.852671394303)",0.388978713664
8 TG PAGAR PLAZA SINGAPORE,"(1.2772192, 103.8427244)",0.36527760876
232 BAIN ST SINGAPORE,"(1.2974463, 103.8535297)",0.324767161661
16 TECK WHYE LANE SINGAPORE,"(1.3775912, 103.7547142)",0.77429243013
5 TECK WHYE AVE SINGAPORE,"(1.3821154, 103.7534911)",0.958866236201
3 TECK WHYE AVE SINGAPORE,"(1.3825242, 103.7525406)",0.961477711843
115 TECK WHYE LANE SINGAPORE,"(1.37897785, 103.751156694021)",1.03592913565
6 TECK WHYE AVE SINGAPORE,"(1.3816739, 103.7537627)",0.913652975358
26 TECK WHYE LANE SINGAPORE,"(1.3775687, 103.75572217134)",0.665550142106
111 TECK WHYE LANE SINGAPORE,"(1.3778715, 103.7521333)",1.05266579189
114 TECK WHYE LANE SINGAPORE,"(1.3784892, 103.7509289)",1.05626590527
110 TECK WHYE LANE SINGAPORE,"(1.378239, 103.7519523)",1.06862625922
20 TECK WHYE LANE SINGAPORE,"(1.3806722, 103.7494556)",0.769140134687
445 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3818294, 103.736723)",0.936561911043
116 TECK WHYE LANE SINGAPORE,"(1.3792112, 103.751967463522)",1.06382021181
106 TECK WHYE LANE SINGAPORE,"(1.3779405, 103.7528575)",0.97182363959
122 TECK WHYE LANE SINGAPORE,"(1.3786508, 103.7494902)",0.938587052881
113 TECK WHYE LANE SINGAPORE,"(1.3779522, 103.750866)",1.09562705062
427 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3808769, 103.7397325)",0.717424327959
685C CHOA CHU KANG CRES SINGAPORE,"(1.40349095, 103.748737791327)",0.678636201129
472 CHOA CHU KANG AVE 3 SINGAPORE,"(1.3790563, 103.7376507)",1.02462217949
152 JLN TECK WHYE SINGAPORE,"(1.3788441, 103.7581304)",0.378885034091
686C CHOA CHU KANG CRES SINGAPORE,"(1.404635, 103.748916)",0.807149270527
484D CHOA CHU KANG AVE 5 SINGAPORE,"(1.3752899, 103.737099)",1.38132018405
505 CHOA CHU KANG ST 51 SINGAPORE,"(1.389127, 103.742111)",0.488119931857
289 CHOA CHU KANG AVE 3 SINGAPORE,"(1.3794765, 103.7409997)",0.754245897987
486 CHOA CHU KANG AVE 5 SINGAPORE,"(1.37553245, 103.738175447185)",1.29198187552
658 CHOA CHU KANG CRES SINGAPORE,"(1.4006938, 103.7491461)",0.401028959501
296 CHOA CHU KANG AVE 2 SINGAPORE,"(1.3774069, 103.7407508)",0.971914894514
459 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3782829, 103.7351391)",1.29342459249
206 CHOA CHU KANG CTRL SINGAPORE,"(1.3806796, 103.7483315)",0.681960846269
446 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3808212, 103.7367456)",0.986687824528
295 CHOA CHU KANG AVE 2 SINGAPORE,"(1.3782547, 103.7409943)",0.875014829991
485A CHOA CHU KANG AVE 5 SINGAPORE,"(1.374559, 103.738117)",1.38800967187
210 CHOA CHU KANG CTRL SINGAPORE,"(1.3824402, 103.7481504)",0.531192038753
668 CHOA CHU KANG CRES SINGAPORE,"(1.4017372, 103.7494403)",0.519148708273
237 CHOA CHU KANG CTRL SINGAPORE,"(1.3794328, 103.748422)",0.798531832553
618 CHOA CHU KANG NTH 7 SINGAPORE,"(1.4003406, 103.7468832)",0.31731542541
463 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3772363, 103.7354785)",1.33929955504
451 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3802416, 103.735569)",1.13209676683
229 CHOA CHU KANG CTRL SINGAPORE,"(1.3806908, 103.7464306)",0.56776292222
681 CHOA CHU KANG CRES SINGAPORE,"(1.40317505, 103.745827165237)",0.651211269405
682 CHOA CHU KANG CRES SINGAPORE,"(1.40239575, 103.745671053714)",0.573833584911
406 CHOA CHU KANG AVE 3 SINGAPORE,"(1.3804327, 103.7404566)",0.69992212443
131 CHOA CHU KANG AVE 1 SINGAPORE,"(1.38147, 103.7510471)",0.859185037368
485D CHOA CHU KANG AVE 5 SINGAPORE,"(1.3752655, 103.739153122392)",1.26376837646
410 CHOA CHU KANG AVE 3 SINGAPORE,"(1.3806637, 103.7415641)",0.608611585602
460 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3778993, 103.7349354)",1.3375040723
402 CHOA CHU KANG AVE 3 SINGAPORE,"(1.379211, 103.7393931)",0.87986050863
293 CHOA CHU KANG AVE 3 SINGAPORE,"(1.3781611, 103.7402756)",0.921177947435
661 CHOA CHU KANG CRES SINGAPORE,"(1.4008994, 103.750640019634)",0.518905673999
205 CHOA CHU KANG CTRL SINGAPORE,"(1.3809712, 103.748603)",0.678112303061
405 CHOA CHU KANG AVE 3 SINGAPORE,"(1.3801448, 103.7395515)",0.789744478674
212 CHOA CHU KANG CTRL SINGAPORE,"(1.3825178, 103.7474263)",0.464188688361
455 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3793639, 103.7352069)",1.21766826485
686A CHOA CHU KANG CRES SINGAPORE,"(1.404654, 103.7479599)",0.793993392945
615 CHOA CHU KANG ST 62 SINGAPORE,"(1.4008648, 103.7450728)",0.452002870096
692B CHOA CHU KANG CRES SINGAPORE,"(1.4006028, 103.751435124399)",0.563074583207
669 CHOA CHU KANG CRES SINGAPORE,"(1.40286575, 103.748342941349)",0.601848156654
211 CHOA CHU KANG CTRL SINGAPORE,"(1.382017, 103.747952)",0.544905980405
441 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3832415, 103.7397099)",0.569298349364
430 CHOA CHU KANG AVE 4 SINGAPORE,"(1.383822, 103.741111)",0.400844254417
766 CHOA CHU KANG NTH 5 SINGAPORE,"(1.3935577, 103.7497571)",0.513759218655
227 CHOA CHU KANG CTRL SINGAPORE,"(1.3812072, 103.7458875)",0.491918455674
691A CHOA CHU KANG CRES SINGAPORE,"(1.40115075, 103.751510554537)",0.60820790016
692A CHOA CHU KANG CRES SINGAPORE,"(1.4001843, 103.751350503106)",0.528328217554
434 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3845337, 103.7412712)",0.356687904149
439 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3835126, 103.7401544)",0.511884182942
425 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3811902, 103.7394383)",0.718295310525
677 CHOA CHU KANG CRES SINGAPORE,"(1.4016711, 103.7451634)",0.52308274092
137 TECK WHYE LANE SINGAPORE,"(1.37985345, 103.75244155)",1.01528805482
769 CHOA CHU KANG ST 54 SINGAPORE,"(1.3942316, 103.7505039)",0.503571172078
283 CHOA CHU KANG AVE 3 SINGAPORE,"(1.3796847, 103.742991)",0.649778609237
474 CHOA CHU KANG AVE 3 SINGAPORE,"(1.3787572, 103.7386464)",0.971847746875
683B CHOA CHU KANG CRES SINGAPORE,"(1.4038152, 103.745985588854)",0.715930744918
462 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3776044, 103.7352069)",1.33492427281
461 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3782503, 103.7344602)",1.35619221143
484C CHOA CHU KANG AVE 5 SINGAPORE,"(1.375502, 103.736848)",1.37900519907
569 CHOA CHU KANG ST 52 SINGAPORE,"(1.3961436, 103.7465437)",0.181953648823
471 CHOA CHU KANG AVE 3 SINGAPORE,"(1.3788395, 103.7371077)",1.08538923205
411 CHOA CHU KANG AVE 3 SINGAPORE,"(1.381016, 103.7409997)",0.611626739791
248 CHOA CHU KANG AVE 2 SINGAPORE,"(1.3790068, 103.7460685)",0.731557474976
791 CHOA CHU KANG NTH 6 SINGAPORE,"(1.3954446, 103.7500061)",0.370980612098
688C CHOA CHU KANG CRES SINGAPORE,"(1.40326315, 103.75092269136)",0.747387589194
352 CHOA CHU KANG CTRL SINGAPORE,"(1.3830561, 103.743172)",0.289080843626
686D CHOA CHU KANG CRES SINGAPORE,"(1.40415855, 103.74845036546)",0.745612179958
690D CHOA CHU KANG CRES SINGAPORE,"(1.402242, 103.7519389)",0.72659422739
635 CHOA CHU KANG NTH 6 SINGAPORE,"(1.3973172, 103.7495987)",0.245042992449
444 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3816244, 103.7372887)",0.890288729353
691B CHOA CHU KANG CRES SINGAPORE,"(1.4015572, 103.751617648221)",0.647540385373
454 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3792943, 103.7345734)",1.28122382875
684C CHOA CHU KANG CRES SINGAPORE,"(1.40436, 103.747134)",0.759501588903
672 CHOA CHU KANG CRES SINGAPORE,"(1.4021705, 103.7475168)",0.515591617523
761 CHOA CHU KANG NTH 5 SINGAPORE,"(1.3930744, 103.7477884)",0.497824676184
508 CHOA CHU KANG ST 51 SINGAPORE,"(1.3885095, 103.7416106)",0.465341822531
353 CHOA CHU KANG CTRL SINGAPORE,"(1.3820832, 103.7434209)",0.379693130172
563 CHOA CHU KANG ST 52 SINGAPORE,"(1.3957823, 103.7456386)",0.276666228602
660 CHOA CHU KANG CRES SINGAPORE,"(1.4010562, 103.7498703)",0.477908545868
631 CHOA CHU KANG NTH 6 SINGAPORE,"(1.3966663, 103.7480599)",0.12095022788
547 CHOA CHU KANG ST 52 SINGAPORE,"(1.3936184, 103.7426289)",0.68670031207
636 CHOA CHU KANG NTH 6 SINGAPORE,"(1.397321, 103.7489651)",0.175036244433
345 CHOA CHU KANG LOOP SINGAPORE,"(1.3828819, 103.7447334)",0.278833208523
619 CHOA CHU KANG NTH 7 SINGAPORE,"(1.4002634, 103.7475168)",0.303636192718
307 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3853509, 103.742561)",0.201184150053
458 CHOA CHU KANG AVE 4 SINGAPORE,"(1.37810635, 103.7361559)",1.21861920369
528 CHOA CHU KANG ST 51 SINGAPORE,"(1.3923776, 103.7416333)",0.837229771688
235 CHOA CHU KANG CTRL SINGAPORE,"(1.37987, 103.7488746)",0.789777189561
792 CHOA CHU KANG NTH 6 SINGAPORE,"(1.3951208, 103.7489651)",0.319587417785
559 CHOA CHU KANG NTH 6 SINGAPORE,"(1.395951, 103.744639)",0.354360497564
204 CHOA CHU KANG AVE 1 SINGAPORE,"(1.3809131, 103.7492343)",0.732901331868
344 CLEMENTI AVE 5 SINGAPORE,"(1.3180019, 103.7690618)",0.531937275982
704 WEST COAST RD SINGAPORE,"(1.30634, 103.760552)",1.11168131437
715 CLEMENTI WEST ST 2 SINGAPORE,"(1.3031124, 103.7620004)",1.38998443599
520 WEST COAST RD SINGAPORE,"(1.30715, 103.7596467)",1.08636529186
519 WEST COAST RD SINGAPORE,"(1.3076633, 103.7594657)",1.05186505027
513 WEST COAST RD SINGAPORE,"(1.3086838, 103.7601899)",0.912813438473
607 CLEMENTI WEST ST 1 SINGAPORE,"(1.3042508, 103.7677943)",1.25177469881
603 CLEMENTI WEST ST 1 SINGAPORE,"(1.3049124, 103.7672512)",1.1669546743
515 WEST COAST RD SINGAPORE,"(1.3083936, 103.7597373)",0.969236934988
518 WEST COAST RD SINGAPORE,"(1.3082513, 103.7590131)",1.03323298721
